slutty	-2.3	0.4	[-4, -3, -4, -3, -4, -4, -4, -4, -4, -4]
smart	1.7	149666.00	[-3, -4, -2, -1, -2, -2, -2, 2, -1, -1]
smartass	-2.1	128062.00	[-2, 1, -1, 2, 0, 0, 2, 2, 0, 0]
smartasses	-1.7	100499.00	[1, 0, -1, 0, -1, 0, 0, 0, 2, 2]
smarted	0.7	0.64031	[-1, -2, -1, -3, -2, -2, -1, -2, -1, -2]
smarten	1.9	0.87178	[-4, -2, -2, -1, -3, -3, -3, -3, -4, -3]
smartened	1.5	148661.00	[-3, -3, -4, -4, -3, -4, -1, -3, 1, -3]
smartening	1.7	118743.00	[-2, -2, -4, -3, -4, -4, -1, -1, -2, -4]
smartens	1.5	0.83066	[-3, -4, -3, -4, -3, -4, -2, -2, -4, -2]
smarter	2.0	0.87178	[-2, -3, -3, -2, -2, -4, -2, -1, -1, -2]
smartest	3.0	113578.00	[-2, 0, -2, -3, -1, -2, -3, -1, -3, -4]
smartie	1.3	0.92195	[-2, -1, -3, -4, -2, -1, -3, -3, -3, -3]
smarties	1.7	109545.00	[0, -2, -1, -3, -3, -1, -3, -1, -3, -3]
smarting	-0.7	0.9	[-3, -1, -3, -3, -3, -2, -1, -3, -1, -3]
smartly	1.5	0.78102	[2, 2, 1, 2, 1, 3, 2, 0, 2, 2]
smartness	2.0	0.83066	[-1, -1, -2, -3, -2, -1, -2, -3, -3, -3]
smartnesses	1.5	205183.00	[-1, -2, -3, -3, -3, -1, -2, -3, 4, -3]
smarts	1.6	141774.00	[2, 1, -2, 1, 1, 2, 2, 2, -1, -1]
smartweed	0.2	0.7	[3, 1, 2, 1, 2, 2, 2, 3, 1, 2]
smartweeds	0.1	0.67082	[2, 2, 1, 3, 1, 1, 1, 1, 2, 1]
smarty	1.1	0.9	[1, 3, 3, 1, 1, 1, 2, 1, 1, 3]
smear	-1.5	0.5	[2, 2, 1, 1, 1, 1, 2, 2, 2, 1]
smilax	0.6	0.7746	[2, 2, 1, 1, 2, 2, 2, 2, 4, 2]
smilaxes	0.3	1.0	[4, 3, 4, 3, 2, 2, 4, 3, 1, 4]
smile	1.5	0.9	[1, 4, 1, 1, 1, 1, 1, 1, 1, 1]
smiled	2.5	0.9	[1, 1, 2, 4, 2, 2, 1, 2, 1, 1]
smileless	-1.4	1.9	[2, 3, -1, -2, 1, -2, -1, -3, -2, -2]
smiler	1.7	0.67082	[2, 1, 1, 1, 1, 2, 1, 3, 1, 2]
smiles	2.1	0.89443	[1, 3, 3, 1, 2, 1, 2, 3, 1, 3]
smiley	1.7	0.92195	[1, 0, 1, 1, 1, 2, 1, 2, 3, 3]
smileys	1.5	0.66332	[2, 1, 3, 1, 2, 1, 2, 1, 2, 1]
smiling	2.0	0.6	[0, 0, 0, 0, 0, 2, 0, 0, 0, 0]
smilingly	2.3	0.53852	[0, 0, -1, 0, 0, 0, 1, 0, 0, 1]
smog	-1.2	0.53852	[0, 2, 1, 2, 1, 1, 1, 1, 1, 1]
smother	-1.8	120416.00	[-2, -1, -1, -2, -3, 0, 0, -4, -1, -1]
smothered	-0.9	0.66332	[0, 2, 1, 0, 0, 0, 1, 1, 1, 0]
smothering	-1.4	0.78102	[0, 0, 0, 0, 1, 2, 1, -1, 0, 0]
smothers	-1.9	0.67082	[2, 1, 1, 1, 2, 2, 3, 1, 1, 1]
smothery	-1.1	0.80623	[3, 2, 3, 2, 1, 2, 3, 4, 3, 2]
smug	0.8	0.4899	[-1, -1, -1, -1, -2, -1, -2, -1, -2, -2]
smugger	-1.0	0.78102	[1, 1, 3, 1, 3, 2, 2, 2, 1, 1]
smuggest	-1.5	104403.00	[2, 4, 2, 1, 3, 1, 1, 3, 1, 3]
smuggle	-1.6	0.78102	[1, 2, 1, 2, 2, 0, 2, 3, 2, 2]
smuggled	-1.5	0.92195	[1, 2, 1, 3, 1, 0, 1, 3, 1, 2]
smuggler	-2.1	118322.00	[2, 1, 1, 1, 2, 3, 4, 1, 4, 1]
smugglers	-1.4	0.64031	[3, 2, 3, 2, 3, 1, 2, 2, 2, 3]
smuggles	-1.7	0.6	[-1, -1, -2, -1, -1, -2, -2, -1, 0, -1]
smuggling	-2.1	0.87178	[-2, -2, -3, -1, -2, -1, -2, -2, -3, 0]
smugly	0.2	1.7	[2, -4, 0, -1, -3, -2, 0, -1, 1, -1]
smugness	-1.4	156205.00	[-2, -3, -1, -4, 0, -2, -1, 2, -1, -2]
smugnesses	-1.7	104403.00	[-1, -1, -3, -1, -2, -3, 0, -2, -3, -3]
sneaky	-0.9	0.7	[-2, 0, -2, -1, -2, -1, 0, -1, -1, -1]
snob	-2.0	116619.00	[-1, 2, 0, 2, 1, -1, 2, 1, 0, 2]
snobbery	-2.0	0.89443	[1, -2, -1, -2, -1, -1, -1, 0, -2, -1]
snobbier	-0.7	128452.00	[-1, -1, -1, 1, -1, -3, -4, -2, -1, -2]
snobbiest	-0.5	111355.00	[-2, -1, -1, -1, -2, 0, -1, -1, -3, -4]
snobbily	-1.6	0.92195	[-1, -1, -2, -1, -1, -1, -2, -1, -1, -4]
snobbish	-0.9	122066.00	[-1, -3, -3, -1, -1, -1, -4, -1, -2, -4]
snobbishly	-1.2	156205.00	[-2, -3, -4, 1, -2, 0, -2, 1, -1, -2]
snobbishness	-1.1	100499.00	[-1, -2, -2, -1, -1, -1, -3, -1, -1, -4]
snobbishnesses	-1.7	0.83066	[-3, -2, -2, -1, -2, -2, -1, -2, -4, -2]
snobbism	-1.0	1249.00	[-1, 2, -1, -1, 1, 1, -1, 1, 2, -1]
snobbisms	-0.3	111355.00	[-1, -1, -1, -3, -3, -2, 1, -1, -2, -1]
snobby	-1.7	0.78102	[-1, -1, -2, -1, -3, -1, -2, -2, -3, -1]
snobs	-1.4	0.7	[-1, -1, -1, -2, -1, -1, -1, 1, -1, -1]
snub	-1.8	0.63246	[-2, -2, -2, -2, -2, -1, -3, -1, -3, -2]
snubbed	-2.0	0.63246	[-1, -2, -2, -2, -2, -3, -2, -1, -3, -2]
snubbing	-0.9	100499.00	[-1, 2, -1, -1, -1, -1, -1, 0, -2, -1]
snubs	-2.1	111803.00	[-2, -2, 1, -1, 1, -1, 0, -1, 1, -1]
sobbed	-1.9	111355.00	[-1, -2, -2, -2, -1, -3, -3, -1, 1, -2]
sobbing	-1.6	137477.00	[-2, -1, 1, -1, 1, -2, -3, -2, 1, -1]
sobering	-0.8	1249.00	[-2, 1, -2, -1, -2, -3, -1, -2, -1, 1]
sobs	-2.5	122066.00	[-1, -2, -2, -1, -3, -1, -1, -1, 2, -1]
sociabilities	1.2	0.78102	[-2, -1, -3, -2, -1, -1, -2, -1, -3, -1]
sociability	1.1	141421.00	[-2, -1, 1, -1, 1, -2, -3, -2, 1, -2]
sociable	1.9	118743.00	[1, -1, -1, 0, -1, -1, 1, -2, 2, -1]
sociableness	1.5	100499.00	[-1, -1, -1, -3, -2, -2, 0, -3, -3, -1]
sociably	1.6	10198.00	[-2, -1, -1, -2, -2, -3, -1, -2, 1, -1]
sok	1.3	0.4	[-2, -2, -1, -2, -2, -2, -2, -2, -1, -2]
solemn	-0.3	0.7746	[-2, -2, 0, -2, -3, -2, -2, -2, -3, -2]
solemnified	-0.5	113578.00	[-2, -1, -1, -1, 1, -1, -3, 1, -1, -1]
solemnifies	-0.5	0.9434	[-2, -1, -1, -1, -3, -2, -4, -3, -2, -2]
solemnify	0.3	134164.00	[-1, -2, -2, -2, -1, -1, 2, 1, -2, -2]
solemnifying	0.1	1.3	[-2, -4, 1, -1, -3, -1, -3, -2, -2, -2]
solemnities	0.3	149666.00	[1, -2, -3, -1, -1, -3, 1, -2, -3, -3]
solemnity	-1.1	132665.00	[2, -2, 0, -2, -1, -1, -2, 1, -1, -2]
solemnization	0.7	0.67082	[-3, -3, -2, -2, -3, -3, -3, -1, -2, -3]
solemnize	0.3	0.9798	[1, 3, 1, 2, 0, 1, 0, 2, 2, 0]
solemnized	-0.7	0.9434	[0, 1, 1, 1, 0, 2, 1, 0, 2, 3]
solemnizes	0.6	0.7	[1, 1, 2, 3, 1, 2, 2, 2, 3, 2]
solemnizing	-0.6	0.5	[1, 1, 1, 2, 2, 2, 1, 2, 1, 2]
solemnly	0.8	0.91652	[3, 2, 0, 1, 3, 2, 1, 1, 2, 1]
solid	4.0	1.1	[0, 1, 2, 1, 1, 0, 1, 4, 2, 1]
solidarity	1.2	1.1	[-1, -2, -1, 0, -1, 2, 0, -1, 1, 0]
solution	1.3	0.67082	[0, 0, 0, 0, -1, -1, -1, 0, -2, 0]
solutions	0.7	0.67082	[0, 0, 0, 0, -1, -2, -1, 0, -1, 0]
solve	0.8	118743.00	[2, 1, 2, 1, 0, 0, -2, -1, 0, 0]
solved	4.0	1.3	[2, -1, 0, -3, 0, 1, 1, 1, 0, 0]
solves	1.1	0.78102	[0, 1, -1, 0, 0, 0, 2, 1, 0, 0]
solving	1.4	0.9434	[0, -2, 0, -2, -2, -1, -2, 0, 0, -2]
somber	-1.8	134536.00	[-1, -1, 0, 2, 2, 0, 3, 2, 0, 0]
son-of-a-bitch	-2.7	0.78102	[1, -1, 0, 2, 0, 0, 1, 0, 0, 0]
soothe	1.5	0.9	[0, 0, 0, -1, -1, -1, -1, 0, 0, -3]
soothed	0.5	0.91652	[0, 0, 0, 0, 0, 0, 2, 2, 2, 0]
soothing	1.3	0.8	[0, 0, -1, -1, 0, 0, -2, -2, 0, 0]
sophisticated	2.6	0.9798	[0, 2, 0, 1, 1, 2, -1, 2, 1, 0]
sore	-1.5	0.8	[0, 2, 1, 2, 0, 1, 0, 0, 0, 0]
sorrow	-2.4	0.6	[1, 1, 1, 1, 2, 0, 1, 2, 2, 1]
sorrowed	-2.4	0.64031	[1, 2, 1, 2, 1, 1, 2, 2, 0, 1]
sorrower	-2.3	0.78102	[1, 1, 2, 0, 1, 0, 2, 0, 0, 0]
sorrowful	-2.2	0.4	[0, 1, 1, 1, 1, 0, 1, 1, 1, 1]
sorrowfully	-2.3	0.53852	[1, 2, 1, 0, 1, 1, 1, 2, 1, 1]
sorrowfulness	-2.5	0.7	[2, 0, 1, 0, 1, 2, 1, 2, 1, 1]
sorrowing	-1.7	0.8	[0, 3, 1, 2, 1, 1, 2, 1, 2, 1]
sorrows	-1.6	0.6	[-1, -2, -2, -3, -2, -1, -2, -1, -2, -2]
sorry	-4.0	0.64031	[-3, -3, -3, -1, -2, -3, -3, -3, -3, -3]
soulmate	2.9	0.92195	[3, 2, 2, 1, 2, 0, 2, 0, 2, 1]
spam	-1.5	143178.00	[2, -3, 1, 1, 0, 1, 1, 1, 2, -1]
spammer	-2.2	0.64031	[2, 1, 2, 1, 1, 1, 2, 0, 2, 1]
spammers	-1.6	0.91652	[3, 4, 3, 3, 3, 1, 2, 1, 3, 3]
spamming	-2.1	0.5	[-2, -2, -2, -1, -1, -1, -2, -1, -1, -2]
spark	0.9	0.8	[-2, -2, -2, -1, -2, -3, -2, -4, -3, -3]
sparkle	1.8	0.8	[-1, -2, -3, -3, -2, -3, -2, -4, -2, -2]
sparkles	1.3	0.78102	[-1, -2, -1, -3, -3, -2, -2, -3, -3, -3]
sparkling	1.2	0.6	[-3, -3, -2, -2, -2, -2, -3, -1, -2, -2]
special	1.7	0.64031	[-3, -3, -2, -1, -2, -2, -3, -2, -2, -3]
speculative	0.4	0.67082	[-4, -3, -2, -3, -2, -3, -2, -2, -2, -2]
spirit	0.7	126886.00	[-2, -2, 1, -1, -1, -2, -4, -3, -2, -1]
spirited	1.3	0.66332	[-1, -1, -2, -1, -2, -2, -1, -2, -1, -3]
spiritless	-1.3	161555.00	[-1, 0, -1, -2, -1, -1, 4, 1, -1, -1]
spite	-2.4	0.83066	[4, 2, 2, 2, 3, 4, 3, 3, 2, 4]
spited	-2.4	10247.00	[-1, -1, -1, -2, 1, -2, -3, -2, -2, -2]
spiteful	-1.9	0.6	[-3, -2, -2, -1, -2, -3, -2, -2, -3, -2]
spitefully	-2.3	111355.00	[-2, -1, -2, -3, -2, -1, -2, -1, 1, -3]
spitefulness	-1.5	0.83066	[-3, -3, -1, -3, -2, -1, -2, -2, -1, -3]
spitefulnesses	-2.3	104403.00	[0, 2, 1, 1, 0, 1, 3, -1, 1, 1]
spites	-1.4	0.74833	[0, 2, 2, 2, 1, 2, 3, 2, 2, 2]
splendent	2.7	118743.00	[3, 2, 0, 0, 3, 0, 2, 0, 1, 2]
splendid	2.8	0.4	[1, 1, 1, 2, 1, 1, 1, 2, 1, 1]
splendidly	2.1	0.78102	[3, 1, 3, 2, 2, 1, 1, 2, 1, 1]
splendidness	2.3	111355.00	[1, -1, 1, 0, -1, -1, 1, 2, 2, 0]
splendiferous	2.6	100499.00	[0, 0, 1, 2, 3, 1, 0, 0, 0, 0]
splendiferously	1.9	100499.00	[1, 1, 0, 1, 1, 3, 2, 3, 0, 1]
splendiferousness	1.7	0.64031	[-2, -1, -1, -2, -2, -1, 0, -1, -2, -1]
splendor	3.0	0.8	[-2, -2, -3, -2, -3, -2, -4, -1, -3, -2]
splendorous	2.2	0.91652	[-2, -3, -3, -4, -2, -1, -2, -1, -3, -3]
splendors	2.0	175784.00	[-2, 3, -2, -3, -2, -3, -2, -2, -4, -2]
splendour	2.2	0.78102	[-2, -2, -1, -3, -3, -2, -2, -2, -4, -2]
splendours	2.2	174642.00	[-3, -2, 1, -3, -3, -3, -2, 2, 0, -2]
splendrous	2.2	0.9	[-1, -4, -2, -3, -3, -2, -2, -3, -1, -2]
sprightly	2.0	128062.00	[0, -2, -2, -3, -2, -1, 1, 0, -3, -2]
squelched	-1.0	0.78102	[3, 2, 1, 3, 2, 3, 4, 3, 3, 3]
stab	-2.8	0.9798	[4, 2, 3, 4, 2, 2, 3, 1, 3, 4]
stabbed	-1.9	122066.00	[1, 4, 1, 3, 3, 4, 1, 2, 1, 1]
stable	1.2	0.9	[2, 1, 3, 3, 4, 2, 1, 3, 2, 2]
stabs	-1.9	195959.00	[4, 4, 3, -3, 3, 3, 4, 2, 3, 3]
stall	-0.8	1.3	[2, 4, 4, 3, 0, 1, 1, 1, 2, 1]
stalled	-0.8	118743.00	[1, 2, 3, 1, 2, 3, 3, 2, -1, 1]
stalling	-0.8	0.63246	[3, 3, 3, 3, 3, 2, 4, 4, 3, 2]
stamina	1.2	0.87178	[4, 2, 1, 2, 2, 3, 3, 1, 2, 2]
stammer	-0.9	0.44721	[2, 2, 2, 2, 3, 2, 2, 2, 1, 2]
stammered	-0.9	0.6	[2, 2, 2, 3, 3, 1, 2, 3, 2, 2]
stammerer	-1.1	1249.00	[3, 0, 2, 1, 4, 3, 2, 4, 1, 2]
stammerers	-0.8	116619.00	[4, 4, 3, 2, 1, 1, 3, 1, 2, 1]
stammering	-1.0	0.89443	[0, 2, 3, 2, 2, 1, 2, 3, 3, 2]
stammers	-0.8	0.63246	[-1, -1, -1, -1, 0, -2, -1, 0, -1, -2]
stampede	-1.8	0.6	[-3, -2, -2, -3, -3, -3, -3, -2, -4, -3]
stank	-1.9	122066.00	[-2, -1, -3, -2, -2, 1, -3, -3, -1, -3]
startle	-1.3	0.74833	[1, 2, 2, 0, 1, 2, 1, 1, 2, 0]
startled	-0.7	113578.00	[-3, -3, -4, 0, -1, -2, -2, -2, -1, -1]
startlement	-0.5	0.74833	[-1, 0, -1, 0, -1, 0, -2, 0, -2, -1]
startlements	0.2	0.87178	[-2, -1, 0, -1, -1, 0, 1, -2, -1, -1]
startler	-0.8	1.4	[-3, -2, -1, -1, 0, 2, 1, -2, -1, -1]
startlers	-0.5	0.9798	[1, 0, 3, 0, 1, 2, 2, 1, 2, 0]
startles	-0.5	0.3	[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1]
startling	0.3	0.7	[-2, -1, -1, -1, 1, -1, -1, -1, -1, -1]
startlingly	-0.3	0.3	[-1, -2, -1, -1, -1, -1, -1, -1, -1, -1]
starve	-1.9	0.4	[-1, -1, -1, -1, -1, 0, 0, -1, -1, -1]
starved	-2.6	0.63246	[-2, -1, 0, -1, -1, -2, 0, -1, -1, -1]
starves	-2.3	0.4	[-1, -1, -1, 0, -1, -1, -1, 0, -1, -1]
starving	-1.8	107703.00	[-2, -3, -2, -3, 0, 0, -2, -1, -2, -3]
steadfast	1.0	104403.00	[-2, -2, -2, -1, -2, -4, -3, 0, -1, -2]
steal	-2.2	0.64031	[-1, -1, -1, -1, -1, -2, -1, -1, -3, -1]
stealable	-1.7	0.78102	[-2, -1, -1, 0, 1, -1, -1, 0, -1, -1]
stealer	-1.7	120416.00	[-1, 0, 0, 1, -1, -1, 2, -2, -1, -2]
stealers	-2.2	132665.00	[2, 2, 0, 0, -1, 2, 0, -2, -1, 0]
stealing	-2.7	0.74833	[-2, -1, -1, 0, 1, -1, -1, -1, -1, -1]
stealings	-1.9	0.80623	[0, 0, 0, 0, -1, -1, -1, 1, -1, -2]
steals	-2.3	136015.00	[-2, 2, -1, 0, 2, -1, -1, -2, -1, -1]
stealth	-0.3	141774.00	[-2, 2, -1, 0, -1, 2, -1, 1, 1, 2]
stealthier	-0.3	0.9	[-1, -1, 0, -2, 1, 0, 1, 0, -1, 0]
stealthiest	0.4	202237.00	[2, -3, -4, -1, -3, -4, -1, -2, 1, -4]
stealthily	0.1	111355.00	[-3, -4, -1, -3, -3, -4, -1, -1, -3, -3]
stealthiness	0.2	0.78102	[-3, -2, -2, -3, -2, -3, -1, -1, -3, -3]
stealths	-0.3	203961.00	[-2, -2, -4, -4, -3, -3, 2, 2, -2, -2]
stealthy	-0.1	1.0	[0, 0, 2, 1, 1, 2, 3, 0, 1, 0]
stench	-2.3	0.6	[-2, -2, -2, -3, -3, -3, -1, -2, -2, -2]
stenches	-1.5	100499.00	[-3, -1, -2, -1, -2, -1, -1, -1, -4, -1]
stenchful	-2.4	0.78102	[-2, -2, -1, -2, -3, -1, -2, -2, -2, 0]
stenchy	-2.3	0.74833	[-2, -2, -2, -4, -2, -2, -3, -1, -2, -2]
stereotype	-1.3	0.9	[-3, -2, -2, -4, -4, -3, -1, -3, -2, -3]
stereotyped	-1.2	0.9434	[-2, -2, -1, -1, -1, -3, -4, -2, -1, -2]
stifled	-1.4	0.64031	[-4, -2, -2, -3, -2, -2, -2, -2, -2, -2]
stimulate	0.9	134536.00	[-2, 1, 1, -1, 0, -3, 0, 1, -1, 1]
stimulated	0.9	100499.00	[0, 0, -3, 0, 0, 1, 0, -1, 0, 0]
stimulates	1.0	210713.00	[-1, 2, 1, 1, 3, 4, -1, 0, -2, -3]
stimulating	1.9	137477.00	[2, 0, 0, -1, 1, 0, -3, 2, 0, 0]
stingy	-1.6	0.74833	[1, 0, 0, -1, 1, 0, -1, 0, 1, 1]
stink	-1.7	0.78102	[-2, 0, 0, -1, 0, 1, -1, 0, 0, 0]
stinkard	-2.3	0.7	[0, 0, 0, -1, 1, -1, -1, 0, 1, 0]
stinkards	-1.0	0.64031	[-3, -2, -2, -3, -3, -1, -3, -2, -2, -2]
stinkbug	-0.2	111803.00	[-2, -2, -1, -3, 0, 0, -3, -2, 0, -2]
stinkbugs	-1.0	0.91652	[-3, -1, -3, -1, -2, -2, -3, -4, -2, -3]
stinker	-1.5	100499.00	[-4, -1, -2, -3, -1, -1, -2, -3, -3, -3]
stinkers	-1.2	0.78102	[-1, -1, -2, 0, -2, 0, -2, -1, -2, -2]
stinkhorn	-0.2	0.4	[-1, -1, -2, -1, -2, -1, -1, -1, -1, -1]
stinkhorns	-0.8	0.66332	[-1, -1, -1, -1, -3, -1, -2, -2, -1, -1]
stinkier	-1.5	0.83066	[1, 0, 1, 1, 1, 2, -1, 2, 1, 1]
stinkiest	-2.1	0.7	[1, 0, 0, 0, 1, 1, 2, 1, 2, 1]
stinking	-2.4	0.89443	[1, 0, 0, 0, 1, 1, 2, 1, 3, 1]
stinkingly	-1.3	0.7	[2, 3, 2, 1, 3, 2, 1, 2, 1, 2]
stinko	-1.5	0.8	[-1, 0, -2, -2, -1, -1, -2, -2, -3, -2]
stinkpot	-2.5	0.64031	[-2, -2, -1, -3, -2, -1, -1, -2, -1, -2]
stinkpots	-0.7	0.9	[-2, -3, -3, -2, -3, -2, -3, -3, 0, -2]
stinks	-1.0	126491.00	[-2, -1, 2, -2, -1, -1, 0, -3, -1, -1]
stinkweed	-0.4	0.4	[-1, 0, 0, 0, 0, 0, 0, 0, -1, 0]
stinkwood	-0.1	126491.00	[0, 0, 0, -4, -1, -2, -1, 0, -2, 0]
stinky	-1.5	0.80623	[-3, -1, -3, -1, -1, -2, -1, -1, -1, -1]
stolen	-2.2	107703.00	[-3, 1, -1, -2, -2, -1, -1, -2, 0, -1]
stop	-4.0	116619.00	[-2, -2, 0, 0, -1, 0, 1, 2, 0, 0]
stopped	-4.0	0.9798	[0, -3, 0, -2, 0, 0, -1, -1, -1, 0]
stopping	-0.6	10247.00	[-2, -1, -2, -2, -1, 1, -2, -1, -3, -2]
stops	-0.6	157797.00	[-1, -2, -3, -4, -2, -1, 1, -4, -1, -4]
stout	0.7	0.91652	[-2, -4, -2, -3, -3, -1, -2, -1, -3, -3]
straight	0.9	155242.00	[-2, -3, -3, -2, -2, 1, -2, 2, -1, -1]
strain	-0.2	0.80623	[-1, -2, -2, -2, 0, -1, -2, -1, -1, -3]
strained	-1.7	0.92195	[-4, -1, -3, -4, -2, -2, -3, -2, -2, -2]
strainer	-0.8	126886.00	[-1, -3, -2, -1, 0, 2, 0, -1, 0, -1]
strainers	-0.3	134164.00	[-2, -2, -1, -2, 2, -1, -2, 1, -1, -2]
straining	-1.3	10198.00	[-2, 0, -1, 0, 2, 0, -1, -1, 0, -1]
strains	-1.2	113578.00	[0, -2, 0, 0, 0, -2, 1, 0, 2, 0]
strange	-0.8	0.5	[-2, -1, -1, -2, -1, -1, -2, -2, -1, -2]
strangely	-1.2	0.9798	[-3, -2, -2, -1, -3, -2, -3, 0, -3, -3]
strangled	-2.5	0.87178	[-1, 0, -2, -2, 0, -1, -2, -2, 0, -2]
strength	2.2	0.53852	[-1, -1, -1, -1, -2, -1, -1, -1, 0, 0]
strengthen	1.3	0.66332	[-1, 0, 0, -1, 0, 0, 0, -1, -2, -1]
strengthened	1.8	0.8	[-1, -1, 0, 0, -2, 0, -2, 0, 0, 0]
strengthener	1.8	134536.00	[2, 0, 3, 1, 2, 1, 0, 0, -2, 0]
strengtheners	1.4	104403.00	[2, 0, 1, 0, 0, 0, 1, 2, 3, 0]
strengthening	2.2	0.9798	[0, 0, -2, 0, -1, 2, 0, -1, 0, 0]
strengthens	2.0	0.78102	[0, -2, -1, -1, -2, -2, -2, -3, -2, -2]
strengths	1.7	1249.00	[2, -2, -1, 0, -1, 0, -2, 0, -2, -2]
stress	-1.8	0.45826	[0, 0, 0, 0, -1, -1, 0, -1, 0, 0]
stressed	-1.4	0.78102	[0, -3, -2, -1, -1, -1, -1, -1, -2, -1]
stresses	-2.0	0.4	[-1, -1, -1, -2, -1, -2, -1, -1, -1, -1]
stressful	-2.3	0.74833	[0, -1, -1, 0, -2, 0, -1, -2, 0, -1]
stressfully	-2.6	0.87178	[0, -1, -2, -2, 0, -3, -1, -1, -1, -1]
stressing	-1.5	10247.00	[-1, -1, -3, -3, -3, -3, -1, -4, -3, -3]
stressless	1.6	0.6	[1, 2, 2, 3, 2, 3, 3, 2, 2, 2]
stresslessness	1.6	0.64031	[1, 1, 2, 1, 2, 1, 2, 0, 2, 1]
stressor	-1.8	0.4	[2, 2, 2, 2, 1, 2, 2, 1, 2, 2]
stressors	-2.1	0.6	[2, 0, 2, 2, 2, 2, 2, 2, 2, 2]
stricken	-2.3	0.91652	[1, 2, 1, 2, 3, 0, 2, 0, 2, 1]
strike	-0.5	0.74833	[3, 3, 1, 1, 2, 2, 2, 2, 3, 3]
strikers	-0.6	0.63246	[3, 2, 1, 2, 2, 3, 2, 1, 2, 2]
strikes	-1.5	0.64031	[2, 1, 3, 1, 2, 1, 2, 1, 2, 2]
strong	4.0	0.6	[-1, -2, -2, -1, -2, -1, -2, -3, -2, -2]
strongbox	0.7	0.4899	[-1, -1, -1, -2, -2, -1, -2, -2, -1, -1]
strongboxes	0.3	1.0	[-3, -3, -2, -1, -2, 0, -2, -1, -3, -3]
stronger	1.6	0.45826	[-2, -2, -2, -2, -3, -3, -2, -3, -2, -2]
strongest	1.9	0.66332	[-2, -3, -1, -3, -3, -3, -3, -2, -3, -3]
stronghold	0.5	0.67082	[-1, -2, -1, -1, -3, -1, -2, -2, -1, -1]
strongholds	1.0	0.4899	[1, 2, 1, 2, 1, 2, 1, 2, 2, 2]
strongish	1.7	0.8	[1, 3, 1, 3, 2, 1, 2, 1, 1, 1]
strongly	1.1	0.74833	[-2, -1, -1, -2, -3, -2, -1, -2, -3, -1]
strongman	0.7	0.83066	[-3, -2, -2, -2, -3, -1, -3, -1, -1, -3]
strongmen	0.5	0.9	[0, -2, -2, -2, -2, -3, -3, -3, -3, -3]
strongyl	0.6	111803.00	[0, 0, 0, -2, -2, 1, 1, -2, -1, 0]
strongyles	0.2	10198.00	[0, 0, -2, -3, 0, 0, -1, 0, 0, 0]
strongyloidosis	-0.8	0.92195	[0, -2, -2, -2, -3, -1, -2, -1, 0, -2]
strongyls	0.1	0.78102	[3, 2, 3, 3, 1, 1, 3, 2, 2, 3]
struck	-1.0	0.78102	[2, 1, 0, 0, 0, 1, 2, 1, 0, 0]
struggle	-1.3	0.64031	[0, 0, 0, 0, 0, 1, 0, 2, 0, 0]
struggled	-1.4	0.66332	[2, 1, 1, 1, 2, 3, 2, 1, 2, 1]
struggler	-1.1	0.9434	[2, 3, 2, 1, 2, 2, 0, 3, 1, 3]
strugglers	-1.4	0.80623	[0, 2, 0, 0, 2, 0, 0, 0, 0, 1]
struggles	-1.5	0.89443	[2, 2, 0, 1, 2, 2, 1, 0, 0, 0]
struggling	-1.8	0.78102	[1, 1, 2, 3, 1, 2, 1, 3, 2, 1]
stubborn	-1.7	0.83066	[0, 0, 2, 2, 0, 1, 2, 2, 1, 1]
stubborner	-1.5	100499.00	[0, 1, 3, 0, 1, -1, 1, 1, 0, 1]
stubbornest	-0.6	111803.00	[-1, 0, 0, 3, 0, 1, 0, 2, 0, 0]
stubbornly	-1.4	10198.00	[0, 1, 0, 0, 0, 0, 0, 2, 3, 0]
stubbornness	-1.1	107703.00	[0, -2, 1, 1, -1, 1, 0, 0, 2, 0]
stubbornnesses	-1.5	166132.00	[-2, -3, 0, 0, -2, -2, 2, -2, 2, -1]
stuck	-1.0	0.3	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
stunk	-1.6	0.89443	[-1, -2, -1, 0, -2, -2, -1, -1, 1, -1]
stunned	-0.4	0.45826	[-2, -1, -2, -1, -2, -1, -1, -1, -1, -1]
stunning	1.6	0.66332	[-2, -2, -1, -1, -1, -1, -2, -2, 0, -2]
stuns	0.1	0.7	[-1, -1, -1, -1, 0, -1, -2, -2, 0, -2]
stupid	-4.0	0.4899	[-1, -2, -1, -1, -2, -1, -2, -2, -1, -1]
stupider	-2.5	0.5	[-2, -2, -1, -1, -1, -1, -2, -2, -1, -2]
stupidest	-2.4	0.6	[-2, -2, -2, -2, -1, -1, -2, -2, -3, -1]
stupidities	-2.0	100499.00	[0, -1, -2, -2, -2, -4, -1, -2, -1, -2]
stupidity	-1.9	120416.00	[-2, -3, -1, -1, -2, 1, -3, -2, 0, -2]
stupidly	-2.0	162481.00	[-2, 4, -2, -1, -1, 0, -1, -1, -1, -1]
stupidness	-1.7	0.4899	[-2, -2, -1, -2, -1, -1, -2, -1, -1, -1]
stupidnesses	-2.6	0.53852	[-1, -1, 0, -2, -1, -1, -1, -2, -1, -1]
stupids	-2.3	0.80623	[-1, -2, -3, -1, -1, -3, -1, -1, -1, -1]
